id	project	name	bps	sequences	biome	feature	material	environment	sequencing_type	location	mean_seq_length		select	arg_percent
4461348.3	muegge_mammals_paper_mammal_samples_MG	BlackLemur.MG	7778898	37116	feces	feces	feces	host-associated	WGS	St Louis Zoo	209.583	public		0.00043108093544563
4461349.3	muegge_mammals_paper_mammal_samples_MG	BlackRhino1.MG	19168101	94535	feces	feces	feces	host-associated	WGS	St Louis Zoo	202.762	public		0.000253874226476966
4461350.3	muegge_mammals_paper_mammal_samples_MG	BushDog1.MG	14433635	64646	feces	feces	feces	host-associated	WGS	St Louis Zoo	223.272	public		0.000386721529560994
4461351.3	muegge_mammals_paper_mammal_samples_MG	Callimicos.MG	11178574	51502	feces	feces	feces	host-associated	WGS	St Louis Zoo	217.051	public		0.000854335753951303
4461352.3	muegge_mammals_paper_mammal_samples_MG	Capybara.MG	23627331	107461	feces	feces	feces	host-associated	WGS	St Louis Zoo	219.869	public		0.000455979378565247
4461353.3	muegge_mammals_paper_mammal_samples_MG	Chimp1.MG	14653863	65969	feces	feces	feces	host-associated	WGS	St Louis Zoo	222.133	public		0.000303172702329882
4461354.3	muegge_mammals_paper_mammal_samples_MG	Chimp2.MG	6297065	19568	feces	feces	feces	host-associated	WGS	St Louis Zoo	321.804	public		0.000102207686017989
4461355.3	muegge_mammals_paper_mammal_samples_MG	Colobus.MG	14739486	67621	feces	feces	feces	host-associated	WGS	St Louis Zoo	217.972	public		0.000295766108161666
4461356.3	muegge_mammals_paper_mammal_samples_MG	Echidna.MG	15070574	65266	feces	feces	feces	host-associated	WGS	St Louis Zoo	230.910	public		0.000137897220604909
4461357.3	muegge_mammals_paper_mammal_samples_MG	Gazelle3.MG	15084615	68262	feces	feces	feces	host-associated	WGS	St Louis Zoo	220.981	public		0.000307638217456271
4461358.3	muegge_mammals_paper_mammal_samples_MG	Giraffe2.MG	9765200	53668	feces	feces	feces	host-associated	WGS	St Louis Zoo	181.956	public		0.000111798464634419
4461360.3	muegge_mammals_paper_mammal_samples_MG	GorillaSTL.MG	3828579	24933	feces	feces	feces	host-associated	WGS	St Louis Zoo	153.555	public		0.000401074880680223
4461361.3	muegge_mammals_paper_mammal_samples_MG	Horse1.MG	21071711	98800	feces	feces	feces	host-associated	WGS	Water hole	213.276	public		0.000131578947368421
4461362.3	muegge_mammals_paper_mammal_samples_MG	Hyena2.MG	15602450	68456	feces	feces	feces	host-associated	WGS	St Louis Zoo	227.919	public		0.000934907093607573
4461363.3	muegge_mammals_paper_mammal_samples_MG	HyraxSD.MG	9141002	42140	feces	feces	feces	host-associated	WGS	St Louis Zoo	216.920	public		0.000616990982439487
4461364.3	muegge_mammals_paper_mammal_samples_MG	HyraxSTL.MG	15067903	66102	feces	feces	feces	host-associated	WGS	St Louis Zoo	227.949	public		0.00034794711203897
4461365.3	muegge_mammals_paper_mammal_samples_MG	Kroo3.MG	4855830	22049	feces	feces	feces	host-associated	WGS	St Louis Zoo	220.229	public		0.000136060592317112
4461366.3	muegge_mammals_paper_mammal_samples_MG	Lion1.MG	3145482	14236	feces	feces	feces	host-associated	WGS	St Louis Zoo	220.953	public		0.00344197808373139
4461367.3	muegge_mammals_paper_mammal_samples_MG	Lion2.MG	30971736	75012	feces	feces	feces	host-associated	WGS	St Louis Zoo	412.890	public		0.00655895056790913
4461368.3	muegge_mammals_paper_mammal_samples_MG	Okapi1.MG	6830245	32804	feces	feces	feces	host-associated	WGS	St Louis Zoo	208.214	public		0.000274356785757834
4461369.3	muegge_mammals_paper_mammal_samples_MG	Okapi2.MG	5044578	22615	feces	feces	feces	host-associated	WGS	St Louis Zoo	223.063	public		4.42184390891002e-05
4461370.3	muegge_mammals_paper_mammal_samples_MG	Orang1.MG	5941103	29219	feces	feces	feces	host-associated	WGS	St Louis Zoo	203.330	public		0.000444915979328519
4461371.3	muegge_mammals_paper_mammal_samples_MG	PolarBr2.MG	23273716	56380	feces	feces	feces	host-associated	WGS	St Louis Zoo	412.801	public		0.00863781482795318
4461372.3	muegge_mammals_paper_mammal_samples_MG	Rabbit.MG	16041348	69106	feces	feces	feces	host-associated	WGS	St Louis Zoo	232.127	public		0.000520938847567505
4461374.3	muegge_mammals_paper_mammal_samples_MG	RTLemur.MG	20643637	50463	feces	feces	feces	host-associated	WGS	St Louis Zoo	409.085	public		0.000217981491389731
4461375.3	muegge_mammals_paper_mammal_samples_MG	Saki.MG	52245832	127069	feces	feces	feces	host-associated	WGS	St Louis Zoo	411.161	public		0.000212482981687115
4461376.3	muegge_mammals_paper_mammal_samples_MG	SpecBr2.MG	15050968	38999	feces	feces	feces	host-associated	WGS	St Louis Zoo	385.932	public		0.00151285930408472
4461377.3	muegge_mammals_paper_mammal_samples_MG	SpgbkW.MG	11341199	48935	feces	feces	feces	host-associated	WGS	water hole	231.760	public		2.04352712782262e-05
4461378.3	muegge_mammals_paper_mammal_samples_MG	Squirrel.MG	10089259	43724	feces	feces	feces	host-associated	WGS	St Louis Zoo	230.749	public		9.14829384319824e-05
4461379.3	muegge_mammals_paper_mammal_samples_MG	Urial2.MG	6356683	31996	feces	feces	feces	host-associated	WGS	St Louis Zoo	198.671	public		0.000312539067383423
4461380.3	muegge_mammals_paper_mammal_samples_MG	VWPig.MG	23193334	59174	feces	feces	feces	host-associated	WGS	San Diego Zoo	391.951	public		0.00043938216108426
4461383.3	muegge_mammals_paper_mammal_samples_MG	ZebraSTL1.MG	5742670	25693	feces	feces	feces	host-associated	WGS	St Louis Zoo	223.511	public		7.78422138325614e-05
4461422.3	aquatic	MBv200m	389598	881	aquatic habitat	aquatic habitat	aquatic habitat	unknown	WGS	Monterey Bay, CA	442.222	public		0
4461444.3	Arenosclera_brasiliensis_metagenome	Water_JF2	12301493	45025	marine pelagic biome	marine habitat	coastal water	water	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	273.215	public		0
4461451.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab6	18680790	71969	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	259.567	public		0
4461452.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab5	32393455	119014	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	272.182	public		0
4461453.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab4	36647286	133157	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	275.219	public		0
4461454.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab3	22240903	85431	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	260.338	public		0
4461455.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab2	45526192	167475	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	271.839	public		0
4461456.3	Arenosclera_brasiliensis_metagenome	Sponge_Ab1	16622003	64933	marine sponge reef biome	organism-associated habitat	organic material	host-associated	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	255.987	public		0
4461585.3	Serpentinite	Lost City Hydrothermal Field carbonate chimney biofilm	34592006	46360	microbial mat	microbial mat	microbial mat	unknown	WGS	Mid-Atlantic Ridge	746.161	public		0.000150992234685073
4461588.3	Peru OMZ - Meteor Cruise M77/3	Sulfidic Event in Peruvian OMZ Metagenome 60m	138696504	347136	Neritic epipelagic zone biome	coastal water body	coastal water	water	WGS	Coastal waters off Lima	399.545	public		0
4461593.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE22-1	11706993	32043	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	365.353	public		0
4461594.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE14-1	7672652	22204	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	345.553	public		0
4461618.3	Serpentinite	TLE dereplicated large Geneious contigs	875741	494	extreme habitat	extreme habitat	extreme habitat	unknown	WGS	Gros Morne National Park, Newfoundland	1772.755	public		0
4461619.3	Serpentinite	WHC2B dereplicated large Geneious contigs	5810690	1993	extreme habitat	extreme habitat	extreme habitat	unknown	WGS	Gros Morne National Park, Newfoundland	2915.549	public		0.00100351229302559
4461675.3	High Arsenic Well F6	Well F6-25 m WGS	156809137	389864	aquatic biome	aquatic habitat	water	water	WGS	Site F well nest in Lashkardi village	402.215	public		4.10399523936552e-05
4461840.3	Project for: 124HCHsoil	124HCHsoil	400919754	1187505	soil	soil	soil	soil	WGS	Lucknow	337.615	public		0.000296419804548191
4462177.3	Subsurface Rifle	Non-sulfurcurvium contigs from Rifle	1929720	3052	freshwater biome	sediment	sediment	sediment	WGS	RIFRC site, Rifle, CO	632.280	public		0
4463676.3	Subsurface Rifle	Non-sulfurcurvium contigs from Rifle, this time with less sulfurcurvium	3086280	4488	freshwater biome	sediment	sediment	sediment	WGS	RIFRC site, Rifle, CO	687.674	public		0
4463925.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE22-3	9406827	23303	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	403.675	public		4.29129296657083e-05
4463926.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE22-2	8431312	21413	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	393.747	public		9.34012048755429e-05
4463927.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE18-1	4965476	13491	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	368.058	public		7.41234897338967e-05
4463928.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE18-3	9700455	23538	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	412.119	public		8.49689863199932e-05
4463929.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE15-2	6230017	17375	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	358.562	public		0
4463930.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE15-1	3006537	8413	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	357.368	public		0
4463931.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE15-4	6671330	16723	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	398.931	public		0
4463932.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE14-2	5319683	15274	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	348.284	public		0
4463933.3	The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago	AnaPaula_PE14-3	4089192	10564	oceanic epipelagic zone biome	archipelago	sea water	water	WGS	St Peter and  St Paul Archipelago	387.087	public		0
4463936.3	Danish wastewater treatment plants	WWTP_EBPR_Aalborg_East	145725513	269385	waste water	waste water	waste water	unknown	WGS	Aalborg	540.956	public		9.65161386120237e-05
4464065.3	 WWTP activated sludge plasmid (and viral) metagenomes from Switzerland	Activated sludge plasmids M07 (MORGES2007-SANGER)	53675793	71225	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	WGS	Morges	753.609	public		0.00711828711828712
4464073.3	 WWTP activated sludge plasmid (and viral) metagenomes from Switzerland	Activated sludge plasmids M09 (MORGES2009-454)	48477384	180539	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	WGS	Morges	268.515	public		0.00141243720193421
4464108.3	 WWTP activated sludge plasmid (and viral) metagenomes from Switzerland	Activated sludge plasmids V09_Sanger (VISP2009-SANGER)	12123884	14592	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	WGS	Visp	830.858	public		0.0125411184210526
4464109.3	 WWTP activated sludge plasmid (and viral) metagenomes from Switzerland	Activated sludge plasmids V09_454 (VISP2009-454)	142555792	437239	freshwater biome	Wastewater treatment plant	Activated sludge	wastewater|sludge	WGS	Visp	326.036	public		0.00306011128924913
4465556.3	Fire at Holm-Oak Rhizosphere	UOF_454	159918596	412302	Mediterranean forests, woodlands, and shrub biome	Forest	mountain forest soil	soil	WGS	Sierra Nevada National Park, Granada, Spain	387.868	public		0.000152800617023444
4465558.3	Fire at Holm-Oak Rhizosphere	BOF_454	80126156	257697	Mediterranean forests, woodlands, and shrub biome	Forest	mountain forest soil	soil	WGS	Sierra Nevada National Park, Granada, Spain	310.932	public		0.000135818422410816
4465820.3	Subsurface Rifle	Rifle complete-2	9002825936	118458236	freshwater biome	sediment	sediment	sediment	WGS	RIFRC site, Rifle, CO	76.000	public		1.32114072676213e-05
4465822.3	Subsurface Rifle	Rifle complete-1	9002825936	118458236	freshwater biome	sediment	sediment	sediment	WGS	RIFRC site, Rifle, CO	76.000	public		1.32114072676213e-05
4465823.3	Subsurface Rifle	Rifle one lane	1258485064	16559014	freshwater biome	sediment	sediment	sediment	WGS	RIFRC site, Rifle, CO	76.000	public		1.4070886104692e-05
4465942.3	GLBRC bioenergy soil metagenomes 	Miscanthus Rhizo MetaG1	216957151	303353	terrestrial biome	terrestrial habitat	soil	soil	WGS	KBS, Michigan	715.197	public		0.000118673624457315
4465943.3	GLBRC bioenergy soil metagenomes 	Miscanthus Rhizo MetaG2	360952806	453481	terrestrial biome	terrestrial habitat	soil	soil	WGS	KBS, Michigan	795.960	public		0.00016759246804166
4465947.3	GLBRC bioenergy soil metagenomes 	Miscanthus Bulk MetaG	457810820	617602	terrestrial biome	terrestrial habitat	soil	soil	WGS	KBS, Michigan	741.272	public		5.82899666775691e-05
4466148.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	1303	11959947400	119599474	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0.000220778562955887
4466149.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	1264	5575340200	55753402	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0.000247984867362892
4466163.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	1195	10334623700	103346237	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0.000232345179631456
4466188.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	2195	11283563600	112835636	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0.000232763344374644
4466194.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	2303	8317590200	83175902	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0.000192098908647844
4466257.3	Host Remodeling of the Gut Microbiome and Metabolic Changes during Pregnancy	1234	8703383200	87033832	terrestrial biome	human-associated habitat	feces	human-gut	WGS	Turku	100.000	public		0
4466582.3	Pacific Reef Microbiomes	CoralCaroline12Mic20090419_NP	9628211	26895	coral reef	coral reef	water	water	WGS	Pacific Ocean	357.993	public		7.43632645473136e-05
